A,f,misfit
2.850000000000000089e+00,1.990000000000000213e+00,9.690366100388978499e-01
2.850000000000000089e+00,2.025000000000000355e+00,9.743742972580198280e-01
2.850000000000000089e+00,2.060000000000000497e+00,9.809992367859342588e-01
2.850000000000000089e+00,2.095000000000000195e+00,9.848295618187569156e-01
2.850000000000000089e+00,2.129999999999999893e+00,9.871190985436759657e-01
2.850000000000000089e+00,2.165000000000000036e+00,9.902085324288452117e-01
2.850000000000000089e+00,2.200000000000000178e+00,9.919112757397661184e-01
2.900000000000000355e+00,8.000000000000000444e-01,1.016564610646535138e+00
2.900000000000000355e+00,8.350000000000000755e-01,1.015926776583798929e+00
2.900000000000000355e+00,8.700000000000001066e-01,1.013638752616316863e+00
2.900000000000000355e+00,9.050000000000000266e-01,1.012046733493804362e+00
2.900000000000000355e+00,9.400000000000000577e-01,1.009862186561371944e+00
2.900000000000000355e+00,9.750000000000000888e-01,1.005416954116040484e+00
2.900000000000000355e+00,1.010000000000000009e+00,9.997081060739150260e-01
2.900000000000000355e+00,1.045000000000000151e+00,9.918807919941801110e-01
2.900000000000000355e+00,1.080000000000000071e+00,9.847450882585817578e-01
2.900000000000000355e+00,1.115000000000000213e+00,9.788918654240560402e-01
2.900000000000000355e+00,1.150000000000000133e+00,9.684647610143308771e-01
2.900000000000000355e+00,1.185000000000000053e+00,9.547338557572059292e-01
2.900000000000000355e+00,1.220000000000000195e+00,9.368806371790470156e-01
2.900000000000000355e+00,1.255000000000000115e+00,9.077612154288327018e-01
2.900000000000000355e+00,1.290000000000000036e+00,8.690537171916473680e-01
2.900000000000000355e+00,1.325000000000000178e+00,8.136953120695038510e-01
2.900000000000000355e+00,1.360000000000000098e+00,7.258640335975345970e-01
2.900000000000000355e+00,1.395000000000000018e+00,5.977071957163522242e-01
2.900000000000000355e+00,1.430000000000000160e+00,4.065407890612655617e-01
2.900000000000000355e+00,1.465000000000000080e+00,1.792704761107018763e-01
2.900000000000000355e+00,1.500000000000000000e+00,6.972812489941564162e-02
2.900000000000000355e+00,1.535000000000000142e+00,1.825272084912687165e-01
2.900000000000000355e+00,1.570000000000000062e+00,4.089253607999455697e-01
2.900000000000000355e+00,1.604999999999999982e+00,5.992175700803841210e-01
2.900000000000000355e+00,1.640000000000000124e+00,7.265273884287221096e-01
2.900000000000000355e+00,1.675000000000000266e+00,8.114067785082128559e-01
2.900000000000000355e+00,1.710000000000000187e+00,8.653097067294961420e-01
2.900000000000000355e+00,1.745000000000000107e+00,9.047400247418525554e-01
2.900000000000000355e+00,1.780000000000000249e+00,9.341485657386281449e-01
2.900000000000000355e+00,1.815000000000000169e+00,9.522263214808568410e-01
2.900000000000000355e+00,1.850000000000000089e+00,9.660298375663352033e-01
2.900000000000000355e+00,1.885000000000000231e+00,9.761290425209717680e-01
2.900000000000000355e+00,1.920000000000000151e+00,9.818578040186225486e-01
2.900000000000000355e+00,1.955000000000000071e+00,9.873041943354028405e-01
2.900000000000000355e+00,1.990000000000000213e+00,9.922138958703187184e-01
2.900000000000000355e+00,2.025000000000000355e+00,9.976448813326125320e-01
2.900000000000000355e+00,2.060000000000000497e+00,1.004385522282251086e+00
2.900000000000000355e+00,2.095000000000000195e+00,1.008284277186053179e+00
2.900000000000000355e+00,2.129999999999999893e+00,1.010614299274257055e+00
2.900000000000000355e+00,2.165000000000000036e+00,1.013757075784416095e+00
2.900000000000000355e+00,2.200000000000000178e+00,1.015490401403709830e+00
2.950000000000000178e+00,8.000000000000000444e-01,1.040539570025842631e+00
2.950000000000000178e+00,8.350000000000000755e-01,1.039895933600587741e+00
2.950000000000000178e+00,8.700000000000001066e-01,1.037568982707046450e+00
2.950000000000000178e+00,9.050000000000000266e-01,1.035952336389383222e+00
2.950000000000000178e+00,9.400000000000000577e-01,1.033735016023972220e+00
2.950000000000000178e+00,9.750000000000000888e-01,1.029213921915479890e+00
2.950000000000000178e+00,1.010000000000000009e+00,1.023407252440676984e+00
2.950000000000000178e+00,1.045000000000000151e+00,1.015448947122518986e+00
2.950000000000000178e+00,1.080000000000000071e+00,1.008191864044162278e+00
2.950000000000000178e+00,1.115000000000000213e+00,1.002237162727411368e+00
2.950000000000000178e+00,1.150000000000000133e+00,9.916328109679541924e-01
2.950000000000000178e+00,1.185000000000000053e+00,9.776676079985565648e-01
2.950000000000000178e+00,1.220000000000000195e+00,9.595058623587785496e-01
2.950000000000000178e+00,1.255000000000000115e+00,9.298853579335061292e-01
2.950000000000000178e+00,1.290000000000000036e+00,8.905132065358918325e-01
2.950000000000000178e+00,1.325000000000000178e+00,8.342002203586923459e-01
2.950000000000000178e+00,1.360000000000000098e+00,7.448543365547557471e-01
2.950000000000000178e+00,1.395000000000000018e+00,6.144902403447919381e-01
2.950000000000000178e+00,1.430000000000000160e+00,4.200286316513583418e-01
2.950000000000000178e+00,1.465000000000000080e+00,1.888389468400150650e-01
2.950000000000000178e+00,1.500000000000000000e+00,7.740939577012365125e-02
2.950000000000000178e+00,1.535000000000000142e+00,1.921548273241333593e-01
2.950000000000000178e+00,1.570000000000000062e+00,4.224555122873184798e-01
2.950000000000000178e+00,1.604999999999999982e+00,6.160290194070113801e-01
2.950000000000000178e+00,1.640000000000000124e+00,7.455356935777934790e-01
2.950000000000000178e+00,1.675000000000000266e+00,8.318781988993133591e-01
2.950000000000000178e+00,1.710000000000000187e+00,8.867099995487469632e-01
2.950000000000000178e+00,1.745000000000000107e+00,9.268217873878584756e-01
2.950000000000000178e+00,1.780000000000000249e+00,9.567378316190675580e-01
2.950000000000000178e+00,1.815000000000000169e+00,9.751263401099168338e-01
2.950000000000000178e+00,1.850000000000000089e+00,9.891688308298511867e-01
2.950000000000000178e+00,1.885000000000000231e+00,9.994432830993129624e-01
2.950000000000000178e+00,1.920000000000000151e+00,1.005269965270269905e+00
2.950000000000000178e+00,1.955000000000000071e+00,1.010810418144204803e+00
2.950000000000000178e+00,1.990000000000000213e+00,1.015806186160526536e+00
2.950000000000000178e+00,2.025000000000000355e+00,1.021330457955914595e+00
2.950000000000000178e+00,2.060000000000000497e+00,1.028186782203569738e+00
2.950000000000000178e+00,2.095000000000000195e+00,1.032154009433047470e+00
2.950000000000000178e+00,2.129999999999999893e+00,1.034524527851857334e+00
2.950000000000000178e+00,2.165000000000000036e+00,1.037720617401851841e+00
2.950000000000000178e+00,2.200000000000000178e+00,1.039484549799128743e+00
3.000000000000000000e+00,8.000000000000000444e-01,1.064928273836112327e+00
3.000000000000000000e+00,8.350000000000000755e-01,1.064279011142457598e+00
3.000000000000000000e+00,8.700000000000001066e-01,1.061913151009739709e+00
3.000000000000000000e+00,9.050000000000000266e-01,1.060271973137956403e+00
3.000000000000000000e+00,9.400000000000000577e-01,1.058022045141916667e+00
3.000000000000000000e+00,9.750000000000000888e-01,1.053425115820281643e+00
3.000000000000000000e+00,1.010000000000000009e+00,1.047520645488456914e+00
3.000000000000000000e+00,1.045000000000000151e+00,1.039431483252303279e+00
3.000000000000000000e+00,1.080000000000000071e+00,1.032053076764475996e+00
3.000000000000000000e+00,1.115000000000000213e+00,1.025996877953731845e+00
3.000000000000000000e+00,1.150000000000000133e+00,1.015215364617848115e+00
3.000000000000000000e+00,1.185000000000000053e+00,1.001015946716976135e+00
3.000000000000000000e+00,1.220000000000000195e+00,9.825456498478433165e-01
3.000000000000000000e+00,1.255000000000000115e+00,9.524240958431275939e-01
3.000000000000000000e+00,1.290000000000000036e+00,9.123873834036888564e-01
3.000000000000000000e+00,1.325000000000000178e+00,8.551198119072185300e-01
3.000000000000000000e+00,1.360000000000000098e+00,7.642593135189581499e-01
3.000000000000000000e+00,1.395000000000000018e+00,6.316880383810380417e-01
3.000000000000000000e+00,1.430000000000000160e+00,4.339312537675689141e-01
3.000000000000000000e+00,1.465000000000000080e+00,1.988221659703878486e-01
3.000000000000000000e+00,1.500000000000000000e+00,8.550546457982939608e-02
3.000000000000000000e+00,1.535000000000000142e+00,2.021972961697615645e-01
3.000000000000000000e+00,1.570000000000000062e+00,4.364004838293327193e-01
3.000000000000000000e+00,1.604999999999999982e+00,6.332553022689320077e-01
3.000000000000000000e+00,1.640000000000000124e+00,7.649588952775606687e-01
3.000000000000000000e+00,1.675000000000000266e+00,8.527645049082975826e-01
3.000000000000000000e+00,1.710000000000000187e+00,9.085251614298393008e-01
3.000000000000000000e+00,1.745000000000000107e+00,9.493184745790133050e-01
3.000000000000000000e+00,1.780000000000000249e+00,9.797420376183562096e-01
3.000000000000000000e+00,1.815000000000000169e+00,9.984412672410384326e-01
3.000000000000000000e+00,1.850000000000000089e+00,1.012722765916711287e+00
3.000000000000000000e+00,1.885000000000000231e+00,1.023172503571895486e+00
3.000000000000000000e+00,1.920000000000000151e+00,1.029097077566101914e+00
3.000000000000000000e+00,1.955000000000000071e+00,1.034731598396372521e+00
3.000000000000000000e+00,1.990000000000000213e+00,1.039813480909522081e+00
3.000000000000000000e+00,2.025000000000000355e+00,1.045431027127926349e+00
3.000000000000000000e+00,2.060000000000000497e+00,1.052403016549889658e+00
3.000000000000000000e+00,2.095000000000000195e+00,1.056438758559739455e+00
3.000000000000000000e+00,2.129999999999999893e+00,1.058849784276477024e+00
3.000000000000000000e+00,2.165000000000000036e+00,1.062099157281152007e+00
3.000000000000000000e+00,2.200000000000000178e+00,1.063893720926022635e+00
